blockGenerator,time
15_L2_UNIV15_miner_151,2022-05-04 18:44:11.681629
14_L2_UNIV14_miner_1413,2022-05-04 18:44:26.225449
15_L2_UNIV15_miner_152,2022-05-04 18:44:40.523119
15_L2_UNIV15_miner_152,2022-05-04 18:44:54.812926
15_L2_UNIV15_miner_152,2022-05-04 18:45:09.069808
15_L2_UNIV15_miner_152,2022-05-04 18:45:23.453750
15_L2_UNIV15_miner_152,2022-05-04 18:45:37.748088
15_L2_UNIV15_miner_152,2022-05-04 18:45:51.928034
15_L2_UNIV15_miner_152,2022-05-04 18:46:06.289445
15_L2_UNIV15_miner_152,2022-05-04 18:46:20.736936
14_L2_UNIV14_miner_1413,2022-05-04 18:46:35.149459
14_L2_UNIV14_miner_1413,2022-05-04 18:46:49.251679
14_L2_UNIV14_miner_1413,2022-05-04 18:47:03.713906
15_L2_UNIV15_miner_152,2022-05-04 18:47:18.122736
14_L2_UNIV14_miner_1413,2022-05-04 18:47:32.408136
14_L2_UNIV14_miner_1413,2022-05-04 18:47:46.844513
15_L2_UNIV15_miner_152,2022-05-04 18:48:01.006148
14_L2_UNIV14_miner_1413,2022-05-04 18:48:15.458427
15_L2_UNIV15_miner_151,2022-05-04 18:48:29.468043
15_L2_UNIV15_miner_152,2022-05-04 18:48:43.695427
15_L2_UNIV15_miner_152,2022-05-04 18:48:58.031935
blockNum,time,hosts,delta
3,2022-05-04 18:45:08.317699,1_L2_UNIV1_miner_15,0 days 00:00:13.504773
4,2022-05-04 18:45:22.755155,1_L2_UNIV1_miner_15,0 days 00:00:13.685347
5,2022-05-04 18:45:37.042550,1_L2_UNIV1_miner_15,0 days 00:00:13.588800
6,2022-05-04 18:45:51.221004,1_L2_UNIV1_miner_15,0 days 00:00:13.472916
7,2022-05-04 18:46:05.572392,1_L2_UNIV1_miner_15,0 days 00:00:13.644358
8,2022-05-04 18:46:20.024019,1_L2_UNIV1_miner_15,0 days 00:00:13.734574
9,2022-05-04 18:46:34.455792,1_L2_UNIV1_miner_15,0 days 00:00:13.718856
10,2022-05-04 18:46:48.558813,1_L2_UNIV1_miner_15,0 days 00:00:13.409354
11,2022-05-04 18:47:02.989982,1_L2_UNIV1_miner_15,0 days 00:00:13.738303
12,2022-05-04 18:47:17.370396,1_L2_UNIV1_miner_15,0 days 00:00:13.656490
13,2022-05-04 18:47:31.652599,1_L2_UNIV1_miner_15,0 days 00:00:13.529863
14,2022-05-04 18:47:46.093411,1_L2_UNIV1_miner_15,0 days 00:00:13.685275
15,2022-05-04 18:48:00.319504,1_L2_UNIV1_miner_15,0 days 00:00:13.474991
16,2022-05-04 18:48:14.703016,1_L2_UNIV1_miner_15,0 days 00:00:13.696868
17,2022-05-04 18:48:28.795161,1_L2_UNIV1_miner_15,0 days 00:00:13.336734
18,2022-05-04 18:48:43.000396,1_L2_UNIV1_miner_15,0 days 00:00:13.532353
19,2022-05-04 18:48:57.274759,1_L2_UNIV1_miner_15,0 days 00:00:13.579332
0,2022-05-04 18:44:25.628929,1_L2_UNIV1_miner_14,0 days 00:00:13.947300
1,2022-05-04 18:44:39.979769,1_L2_UNIV1_miner_14,0 days 00:00:13.754320
2,2022-05-04 18:44:54.206571,1_L2_UNIV1_miner_14,0 days 00:00:13.683452
3,2022-05-04 18:45:08.478823,1_L2_UNIV1_miner_14,0 days 00:00:13.665897
4,2022-05-04 18:45:22.887753,1_L2_UNIV1_miner_14,0 days 00:00:13.817945
5,2022-05-04 18:45:37.189209,1_L2_UNIV1_miner_14,0 days 00:00:13.735459
6,2022-05-04 18:45:51.362417,1_L2_UNIV1_miner_14,0 days 00:00:13.614329
7,2022-05-04 18:46:05.706554,1_L2_UNIV1_miner_14,0 days 00:00:13.778520
8,2022-05-04 18:46:20.179079,1_L2_UNIV1_miner_14,0 days 00:00:13.889634
9,2022-05-04 18:46:34.564525,1_L2_UNIV1_miner_14,0 days 00:00:13.827589
10,2022-05-04 18:46:48.675443,1_L2_UNIV1_miner_14,0 days 00:00:13.525984
11,2022-05-04 18:47:03.125349,1_L2_UNIV1_miner_14,0 days 00:00:13.873670
12,2022-05-04 18:47:17.497145,1_L2_UNIV1_miner_14,0 days 00:00:13.783239
13,2022-05-04 18:47:31.805701,1_L2_UNIV1_miner_14,0 days 00:00:13.682965
14,2022-05-04 18:47:46.236594,1_L2_UNIV1_miner_14,0 days 00:00:13.828458
15,2022-05-04 18:48:00.449924,1_L2_UNIV1_miner_14,0 days 00:00:13.605411
16,2022-05-04 18:48:14.853644,1_L2_UNIV1_miner_14,0 days 00:00:13.847496
17,2022-05-04 18:48:28.942007,1_L2_UNIV1_miner_14,0 days 00:00:13.483580
18,2022-05-04 18:48:43.128730,1_L2_UNIV1_miner_14,0 days 00:00:13.660687
19,2022-05-04 18:48:57.410123,1_L2_UNIV1_miner_14,0 days 00:00:13.714696
0,2022-05-04 18:44:25.775595,1_L2_UNIV1_miner_13,0 days 00:00:14.093966
1,2022-05-04 18:44:40.110040,1_L2_UNIV1_miner_13,0 days 00:00:13.884591
2,2022-05-04 18:44:54.338222,1_L2_UNIV1_miner_13,0 days 00:00:13.815103
3,2022-05-04 18:45:08.635293,1_L2_UNIV1_miner_13,0 days 00:00:13.822367
4,2022-05-04 18:45:23.004879,1_L2_UNIV1_miner_13,0 days 00:00:13.935071
5,2022-05-04 18:45:37.321493,1_L2_UNIV1_miner_13,0 days 00:00:13.867743
6,2022-05-04 18:45:51.485408,1_L2_UNIV1_miner_13,0 days 00:00:13.737320
7,2022-05-04 18:46:05.848387,1_L2_UNIV1_miner_13,0 days 00:00:13.920353
8,2022-05-04 18:46:20.322437,1_L2_UNIV1_miner_13,0 days 00:00:14.032992
9,2022-05-04 18:46:34.708140,1_L2_UNIV1_miner_13,0 days 00:00:13.971204
10,2022-05-04 18:46:48.805944,1_L2_UNIV1_miner_13,0 days 00:00:13.656485
11,2022-05-04 18:47:03.284919,1_L2_UNIV1_miner_13,0 days 00:00:14.033240
12,2022-05-04 18:47:17.651408,1_L2_UNIV1_miner_13,0 days 00:00:13.937502
13,2022-05-04 18:47:31.948771,1_L2_UNIV1_miner_13,0 days 00:00:13.826035
14,2022-05-04 18:47:46.362136,1_L2_UNIV1_miner_13,0 days 00:00:13.954000
15,2022-05-04 18:48:00.597344,1_L2_UNIV1_miner_13,0 days 00:00:13.752831
16,2022-05-04 18:48:15.001500,1_L2_UNIV1_miner_13,0 days 00:00:13.995352
17,2022-05-04 18:48:29.084697,1_L2_UNIV1_miner_13,0 days 00:00:13.626270
18,2022-05-04 18:48:43.270250,1_L2_UNIV1_miner_13,0 days 00:00:13.802207
19,2022-05-04 18:48:57.552499,1_L2_UNIV1_miner_13,0 days 00:00:13.857072
0,2022-05-04 18:44:25.924312,1_L2_UNIV1_miner_12,0 days 00:00:14.242683
1,2022-05-04 18:44:40.263412,1_L2_UNIV1_miner_12,0 days 00:00:14.037963
2,2022-05-04 18:44:54.482838,1_L2_UNIV1_miner_12,0 days 00:00:13.959719
3,2022-05-04 18:45:08.784936,1_L2_UNIV1_miner_12,0 days 00:00:13.972010
4,2022-05-04 18:45:23.150541,1_L2_UNIV1_miner_12,0 days 00:00:14.080733
5,2022-05-04 18:45:37.456159,1_L2_UNIV1_miner_12,0 days 00:00:14.002409
6,2022-05-04 18:45:51.632893,1_L2_UNIV1_miner_12,0 days 00:00:13.884805
7,2022-05-04 18:46:05.995845,1_L2_UNIV1_miner_12,0 days 00:00:14.067811
8,2022-05-04 18:46:20.469297,1_L2_UNIV1_miner_12,0 days 00:00:14.179852
9,2022-05-04 18:46:34.854801,1_L2_UNIV1_miner_12,0 days 00:00:14.117865
10,2022-05-04 18:46:48.973308,1_L2_UNIV1_miner_12,0 days 00:00:13.823849
11,2022-05-04 18:47:03.400812,1_L2_UNIV1_miner_12,0 days 00:00:14.149133
12,2022-05-04 18:47:17.787238,1_L2_UNIV1_miner_12,0 days 00:00:14.073332
13,2022-05-04 18:47:32.081288,1_L2_UNIV1_miner_12,0 days 00:00:13.958552
14,2022-05-04 18:47:46.518252,1_L2_UNIV1_miner_12,0 days 00:00:14.110116
15,2022-05-04 18:48:00.730824,1_L2_UNIV1_miner_12,0 days 00:00:13.886311
16,2022-05-04 18:48:15.145524,1_L2_UNIV1_miner_12,0 days 00:00:14.139376
17,2022-05-04 18:48:29.203509,1_L2_UNIV1_miner_12,0 days 00:00:13.745082
18,2022-05-04 18:48:43.391217,1_L2_UNIV1_miner_12,0 days 00:00:13.923174
19,2022-05-04 18:48:57.709885,1_L2_UNIV1_miner_12,0 days 00:00:14.014458
0,2022-05-04 18:44:26.068058,1_L2_UNIV1_miner_11,0 days 00:00:14.386429
1,2022-05-04 18:44:40.383509,1_L2_UNIV1_miner_11,0 days 00:00:14.158060
2,2022-05-04 18:44:54.634385,1_L2_UNIV1_miner_11,0 days 00:00:14.111266
3,2022-05-04 18:45:08.927651,1_L2_UNIV1_miner_11,0 days 00:00:14.114725
4,2022-05-04 18:45:23.274442,1_L2_UNIV1_miner_11,0 days 00:00:14.204634
5,2022-05-04 18:45:37.612679,1_L2_UNIV1_miner_11,0 days 00:00:14.158929
6,2022-05-04 18:45:51.775418,1_L2_UNIV1_miner_11,0 days 00:00:14.027330
7,2022-05-04 18:46:06.146898,1_L2_UNIV1_miner_11,0 days 00:00:14.218864
8,2022-05-04 18:46:20.591389,1_L2_UNIV1_miner_11,0 days 00:00:14.301944
9,2022-05-04 18:46:34.984892,1_L2_UNIV1_miner_11,0 days 00:00:14.247956
10,2022-05-04 18:46:49.100873,1_L2_UNIV1_miner_11,0 days 00:00:13.951414
11,2022-05-04 18:47:03.558458,1_L2_UNIV1_miner_11,0 days 00:00:14.306779
12,2022-05-04 18:47:17.944550,1_L2_UNIV1_miner_11,0 days 00:00:14.230644
13,2022-05-04 18:47:32.228035,1_L2_UNIV1_miner_11,0 days 00:00:14.105299
14,2022-05-04 18:47:46.671324,1_L2_UNIV1_miner_11,0 days 00:00:14.263188
15,2022-05-04 18:48:00.867531,1_L2_UNIV1_miner_11,0 days 00:00:14.023018
16,2022-05-04 18:48:15.295624,1_L2_UNIV1_miner_11,0 days 00:00:14.289476
17,2022-05-04 18:48:29.326466,1_L2_UNIV1_miner_11,0 days 00:00:13.868039
18,2022-05-04 18:48:43.545218,1_L2_UNIV1_miner_11,0 days 00:00:14.077175
19,2022-05-04 18:48:57.862993,1_L2_UNIV1_miner_11,0 days 00:00:14.167566
